"","G1_1","G2_2","G1_3","G2_4","G1_5","G2_6","G1_7","G2_8","G1_9","G2_10","G1_1","G2_2","G1_3","G2_4","G1_5","G2_6","G1_7","G2_8","G1_9","G2_10"
"P00921",45699.3905920007,103570.011707063,1470697.51736638,4299757.5485923,1129638.56738334,208738.109156138,3484505.73937708,207931.613606807,3833963.99813973,226587.391252982,191864.496236771,428985.994295813,372453.546285206,175188.029353987,66148.8728593555,1318305.83044452,192677.542969019,474095.065935944,249528.485137916,185749.669883954
"P00922",209216.442968542,40809.3464530152,121886901.827544,12567298.1363791,11659369.5392007,343692.501215932,56192997.2916005,14760652.5358013,1394292.83390336,92318.7906659554,600033.003502702,575410.099232454,285324.667088721,115833.811969703,116231.521604573,55879477.1158704,206932.195930521,2779087.04678318,5819923.62871085,223403.861326825
"P00923",693025.063312505,86140.1662464772,203197585.685974,8129412.37105364,14128006.5986296,1628068.36461767,35589812.558918,493585.797682552,6249214.95579977,175624.986486611,5550953.92678125,529263.064765155,247170.026049538,204672.143947669,5660618.99627618,313817.053683228,205910.630592394,758486.490387421,18760873.0950657,161289.412061517
"P00924",79945.3959706714,81117.808429456,5315856.66633221,4063768.43464791,18156075.2019529,217659.356306556,5344199.35071542,1362983.44562504,4338400.00246096,138812.885434796,2317028.44716905,581714.697344985,429758.684216232,166418.703641501,350082.716190394,642785.044666718,206053.487344192,9485836.83326577,2079542.63965818,195394.970731365
"P00925",11774.7719488301,106996.279428394,30706.2526635438,478945.007138595,283215.440204657,47187.21660804,222766.364541622,59725.6983436257,286891.084687645,296490.125809763,10900.5244652222,311286.507581056,475804.953766693,196425.673818994,12486.9073447732,17705.2386500744,136761.541443265,447398.40616068,17666.7123100395,147557.68709912
"P00926",252087.52291162,57080.5079945044,11467771.2804423,2295012.5871378,2009302.22580223,961512.761788044,28356179.451868,5587916.26129291,6529279.03998479,73910.0784776255,418500.094352957,579721.611474235,316907.164393788,167144.426503671,610457.672388865,1226143.79022849,196443.902103455,4810012.65023497,4565531.25989406,250263.03657889
"P00927",46295.7816383941,85952.9533843539,4200593.19956514,2818855.97110563,1900096.24369532,135340.435302825,2124609.25570097,3809541.95800782,1267004.36165251,215973.744197866,144009.290250172,554517.909015381,446504.194646038,181105.03271907,196007.769864642,162290.83467654,185536.731053638,984589.534543325,989640.911341933,168874.679834247
"P00928",8207.93391712102,108012.194801779,22385.9143457055,56271.0998732332,73940.2057717531,27098.4748330811,50815.5907428466,90032.4783041824,219332.588922074,312414.158679447,15648.130385842,420321.480744253,477724.487518327,199430.666506532,8575.08015296268,10121.3691037649,145616.385761784,140856.988122956,17315.0543206234,88278.9725196041
"P00929",220843.652484327,89178.0148439628,357187.314510063,1116084.67139243,814600.779206564,206660.700657726,1670497.91833829,7100615.84561332,839986.757586804,191874.695782613,248884.593136782,552377.816230688,383882.892672667,150255.080869716,152821.507718929,273882.544256246,201493.087086514,2807116.17449295,2562829.69533796,204424.666991954
"P00930",504119.649710951,24695.4232542988,16033332.8382084,6955514.56482794,16340389.9238608,1096677.86867597,56216339.0442883,26007803.2138859,11351964.3711512,69506.0222631334,8914366.58221125,639550.102834929,310702.782542705,112548.497449918,16271244.9202694,13900247.7185207,206813.90403859,61461196.2076345,207532949.649039,253356.073155365
"P00931",960949.451561265,42495.8123503052,55696565.1114376,21966929.2117468,25784525.2733513,3410886.40324265,33213252.4177848,42836119.3672915,3614102.17718821,64529.0809852349,8899590.60204897,594858.79898571,311379.992889999,96292.0915146847,1373097.56468569,3747991.34000376,205000.171357466,11135262.8237543,18315703.5077001,289973.556059526
"P00932",535184.295453776,53760.158731207,348369663.961778,19090322.2524717,6353557.59381182,940167.164323893,164644331.747171,45129495.6849393,9392905.6911243,89768.3016786182,3870582.59980169,607739.592116239,270393.499438741,160492.128636614,2479206.39586992,28039823.0558328,206625.416424136,9266127.93863576,141765916.738406,237333.989850846
"P00933",14257.0600457369,113901.452418981,34764.615266693,1439563.90957916,26254.5986734308,25691.2396640901,908258.680863025,80254.4594783026,257959.967227703,313962.28960744,75734.596722441,416778.044831891,479249.494594865,213873.769093579,49860.4636140421,149555.822375422,151484.554991788,129539.765052103,37500.9272805782,75303.2606108873
"P00934",15878.7647942913,104467.096250243,1088623.20797955,821070.457114551,533877.465087308,315929.316100549,2325485.25150976,588819.423601844,1253432.9895863,261840.626587571,22851.9089200342,428268.513534792,446617.70159502,219637.930795658,20981.2335037067,277775.734671646,179259.869810844,2484510.81052766,59984.8352317216,181967.606644955
"P00935",110124.9964071,67671.4482590108,2282728.2716965,1444935.7938729,4181313.2177066,330514.091349901,3322069.20092671,5268155.0399842,2228399.3615326,118085.184541582,1186503.57892097,546591.808619189,456562.553929534,162267.14652857,533019.770794341,10498501.2401295,205059.394283897,9818965.67237046,1351065.95017729,159058.305750362
"P00936",57218.6843815115,53540.9147363052,4299419.63477054,925627.583560881,1480787.74997777,337279.645718108,3840177.18350946,1284544.65498751,1201664.96626829,172055.715330546,493097.104567751,591920.525723735,469076.045210833,187213.465502508,1133236.55154048,2134683.29952519,194504.169167183,4050424.03155971,1777699.46202364,168469.577784208
"P00937",3915.0786951022,116671.450955232,33451.0789268155,343255.186514773,162822.141681941,15039.6117922555,47192.9772971417,46117.8821947108,214550.866843861,291465.332946759,18148.3480970519,396502.551401884,399757.052077975,218596.251045822,25192.6642426765,31026.9576590965,150261.594779729,255520.11920186,9374.82443127388,82900.9346425467
"P00938",16959.1715731399,107271.689935562,164738.875533772,587622.922132701,345338.426156635,44540.1159224054,474303.590717093,317775.709118537,481926.92773414,256805.983859801,61074.2492247492,456996.248746723,478410.639232117,217562.387109067,17219.2322648312,70854.7959629718,164981.24009599,246237.296887003,209799.969382033,158647.151354088
"P00939",190508.200226598,66391.8927381742,8708888.20140365,12504162.15134,3074325.35538633,4175102.01880887,123235585.740878,56679915.0997555,1622822.33358342,74671.3274151505,45234138.8036007,619950.018055221,360327.407201607,119794.49892288,1415673.98048667,4908910.72672867,203786.012453307,3890181.34262684,15516600.0305826,239117.450636393
"P00940",438179.82137083,39249.9664035898,9738061.4611815,1123412.25405927,30633222.2646253,3281047.05087098,13560805.4375547,47943234.7229832,3379816.29620206,72132.476124429,534516.598181146,615964.182778382,394725.663572439,180655.515474968,8208625.69824457,189396819.063393,187665.002350902,8518125.39821035,102214466.736185,255071.486911071
"P00941",117084.698658109,56746.8617596461,14236647.3050332,2358961.99116561,2093345.15253079,1101418.66315097,12689370.3257762,8852927.26316857,5743794.66162463,107547.575286181,2251609.21549235,588415.762897507,359713.138003636,162511.996868779,617622.084579109,3792771.07041904,199913.205758752,3967344.09418228,9777041.34466348,261809.06693006
"P00942",359673.554056764,37978.3980019192,80945264.3153869,24440550.41135,7629332.20576909,7279060.80682124,25479052.6780743,154246508.080688,9095570.52073274,63934.6304182825,33790998.5695524,568800.455974718,325605.009056486,93376.7045080531,8449415.90284956,7524649.87168133,206378.502960026,5178703.23596425,9535345.7979277,204379.619775253
"P00943",27079.2835462154,99526.9413717975,878694.179604182,1749737.0463278,517175.202082043,285922.254520244,4795947.10705432,1099799.28609018,4468488.1674847,137185.32618827,1033441.72165639,527643.125751534,374297.255442073,114144.82453837,286817.622935012,297481.603812573,194342.649300325,3982924.154889,1077681.07849473,153942.950872051
"P00944",13448.2987545687,112903.139665976,23641.6036343881,659834.066101167,524996.650565085,23823.1567952158,648042.426060571,339120.343228331,261805.595770233,323830.558539592,35892.1459882703,421405.261020917,467994.73839409,183981.092022722,8965.90200430391,30327.5373040209,161882.835594205,329670.230441451,81855.6976078353,166759.791836762
"P00945",44941.2910102208,54559.402589091,641289.859712921,7488927.10490597,419498.180311843,595991.807396409,1037144.296439,3763866.28860775,1107305.95697693,149430.435243929,44209.6553082136,491134.769526284,427957.057792831,137461.306854143,46489.4773915573,2509545.76069564,169690.225505756,2448743.52661644,89859.4735326345,267829.425194078
"P00946",486774.278554504,42368.9095001155,11215961.271761,21693069.4383658,1747126.93458695,666087.401737451,3927510.47235285,12792867.6503813,2226403.50476942,114769.187159916,1826712.86965096,570571.293402836,320238.110333244,105228.737977848,403205.995690162,2390309.05026881,206981.83710782,1351275.80380152,35075352.8820771,261976.563782532
"P00947",51285.2386578532,103204.574653997,560767.900427139,3006644.67325781,242860.939583703,64654.1975224006,950915.886109106,314409.967353891,1226038.09541704,242473.130256834,434926.049697171,445576.590231844,423694.637956249,200795.421314513,49011.8822153943,953127.806714222,203144.639762314,229750.134475088,368370.283615604,190154.66026922
"P00948",57576.776986618,95665.2999247186,18470.1371416856,3546394.4980014,182683.030972848,121020.793311174,20659366.4662458,934573.147892141,409969.999740058,263813.033802696,335193.989424647,410130.424355468,336696.84917366,147686.23665488,8196.99760410889,149558.718737507,201405.567850749,207772.744627633,1358758.30401212,176416.005759532
"P00949",681950.371278271,45342.0954224799,850257153.305194,238598874.646865,57076628.7957109,3190157.56439377,205551718.744206,97978684.3253204,37750189.2148004,71339.2108447846,15025532.8919528,655571.228144847,199129.683904068,60541.5836731887,3859885.45779739,103420949.009077,205118.886504183,11447419.5251571,43705159.3150396,292015.812027267
"P00950",19424.4686246423,113032.896905644,82105.9589864144,53725.2656798517,54940.2006358403,41741.6907130267,248903.157176857,126960.387301719,196575.13848453,271990.019482945,79358.038834532,444848.845204008,471201.318653351,192788.947117949,51574.8629988093,28859.1968387237,143149.595525497,407215.554451174,184535.551019157,71016.403071669
"P00951",6099.95001253993,117010.685453292,18550.7713205032,185154.081329558,59584.3695533543,19675.016857465,1056636.02625136,22562.4583579791,428334.688767563,308502.916762045,5368.88544250951,328934.979056673,454354.524780981,222377.91946862,35489.4297142823,48652.6086150356,162805.563029058,369101.707811929,199201.845467896,125378.991417753
"P00952",174410.279034289,72015.8191807182,15636254.7152516,3060372.7016343,9285413.58108971,136731.580158462,44567003.2788031,1056987.62625889,2083018.37912785,255662.47911787,321685.813049395,535085.386247356,273068.49974441,171300.65069598,412500.66182626,1452029.98625716,205881.944969912,904990.122142198,15789690.6768473,211050.808530279
"P00953",89994.540689704,76479.0087687035,3794874.75762081,3336408.9623059,137247.828096513,138460.416133284,1805661.8056249,5416583.22532351,1336378.53853791,141736.883064698,505175.971248525,495806.273842142,470844.381754107,206819.422240339,245726.774513202,840831.273394896,175885.177674306,905367.892704376,148982.869194202,191171.087322052
"P00954",373238.721756608,84464.977427557,677197.311389725,24902167.4774379,4544323.41327756,1546012.45086602,531431564.809498,4284774.96575673,16573287.0135531,110196.202625011,824906.322024402,608281.318270289,211862.965630588,148101.744012703,655922.938058381,1575319.20227044,202325.489468922,3984480.09728626,5188753.31385741,228400.290802952
"P00955",30058.7926642907,116342.152897761,643427.947367208,2242571.851782,1845934.02550546,13652.436959525,18572442.9070366,47110.3023134321,1504975.49284528,319669.199341556,312065.307783474,197642.441446202,382660.122885658,149790.209234042,26422.4694559818,32674.5813275216,206730.819546236,56373.7370484401,195568.678331686,131593.870806312
"P00956",5334.50612732148,113120.690832207,15703.7432121018,25378.8095100817,58992.9891950966,4178.25114620859,76161.4931410608,24451.173919849,118693.349861898,288490.207393593,1488.87733900107,225704.135461289,479361.160196635,221889.201999753,1946.10366629864,13552.9574364412,155467.196821196,56426.5220337062,2332.98251347076,55970.7528406105
"P00957",167764.480499906,46221.0905437044,21279201.0109915,2368231.39677526,1533727.99654778,1068060.91362654,6440557.28105874,1559691.31002361,10102025.5361852,109511.267584832,606284.270007708,582699.793765814,226107.293152848,174649.478025725,1781982.35810036,4831915.30331631,197298.996155592,5660510.70980653,4927340.52139635,266425.209998413
"P00958",548469.289495503,57716.8261160959,53222181.0476526,44455678.7950816,64020688.6131843,435343.554651156,554077515.779891,11231418.2793354,16703000.3151941,88007.382048752,230614685.707668,555551.716267754,134729.993678335,101970.83601821,2659244.67518568,11575371.2527689,202953.118437547,2742453.11527489,524928255.081063,232999.935743226
"P00959",339690.341550189,98932.5723788281,2342321.29309349,8297179.41988229,1836848.15761522,564377.437565812,4004716.99757935,2126396.50421479,8299538.79670307,159820.066596733,2065717.50093449,597035.860836107,402493.525281397,172311.910791384,74176.1988062926,1512247.92538314,206566.739875948,861212.31136502,834759.804311428,294284.07479846
"P00960",37709.8876866318,115167.163346889,297327.369955857,3689215.42265614,614405.586894403,61918.9810597852,1404472.83844079,279352.75300017,625142.381288247,320059.665294567,32851.7773942009,480469.575822993,479259.534959612,221668.379373786,838181.518919254,215709.013913334,191680.862240136,436669.278378567,151123.829515628,145247.421923787
