"Names"	"Sample 1"	"Sample 2"	"Sample 3"	"Sample 4"	"Sample 5"	"Sample 6"	"Sample 7"	"Sample 8"	"Sample 9"	"Sample 10"	"Sample 11"	"Sample 12"	"Sample 13"	"Sample 14"	"Sample 15"	"Sample 16"	"Sample 17"	"Sample 18"	"Sample 19"	"Sample 20"	"Sample 21"	"Sample 22"	"Sample 23"	"Sample 24"	"Sample 25"	"Sample 26"	"Sample 27"	"Sample 28"	"Sample 29"	"Sample 30"	"Sample 31"	"Sample 32"	"Sample 33"	"Sample 34"	"Sample 35"	"Sample 36"	"Sample 37"	"Sample 38"	"Sample 39"	"Sample 40"
"752X"	875450.861934529	9821154.74816051	8359169.32559875	35452.4316627084	66700.0544347238	36103094.3904035	88838.5801608177	87222.9673145564	75919.5044674812	2857126.04713204	133845.104970286	852120.121760708	1311990.66704448	510534.021444531	343901.947655309	259058.906814886	127715.111645654	1197302.54211308	218435.919380454	1675397.7225266	138354.148087746	225003.065104155	549605.838041031	939638.358926132	629363.487957691	1020337.3646424	82647118.362882	31570269.7397817	42644.0638102825	713433.572150837	1111069.10239831	9187429.90900277	1006835.12963993	23564.6388190701	18886730.9729657	147602.88083088	12603002.3508533	1520136.93693928	3835067.4045009	167602.945089155
"753Y"	678608.987601545	242672.794982931	5502205.11967175	8249.50928265126	641123.582341409	2801915.90170457	122047.087984058	1003282.22303335	11534.1467385556	3833780.84753121	3656959.09451199	289452.808643695	2585792.92343417	1362988.19717294	73617.6248415022	451749.001019665	477398.33496544	1691477.04614327	7878948.13200163	54219.4925563947	28929.0039220892	643316.173327085	121917.67582694	1324621.00685461	1019733.03469655	3124167.18897169	17172350.3372816	196469.640858742	244508.054576693	480335.133742642	587772.944264962	2494288.6188697	18707142.4147523	69345.7510494126	42956434.1877908	72688.0463082475	73407813.6930794	39989655.6091133	1439513.79508932	1532737.53586134
"754Z"	1473764.58106045	15549264.5294217	1009471.30569183	23489.1762510633	2513198.7549491	6477957.52428747	512712.539743128	175476.645790327	1816268.37610446	272385.06672356	46701.8525946072	1649008.12337144	1204940.62852321	1032951.24299683	71291.8103773485	64039.0270727279	117660.959566508	578958.306602422	1441340.85784839	1905663.7141248	204113.428777058	119221.004928752	334364.911725106	6592244.588334	726699.485059438	6055658.12549498	51741356.0899355	401419.810232278	49925.0619333596	994100.988599726	1464719.20315861	197805811.979111	4211952.19619037	763288.158832618	245484966.129203	315578.02592949	375076.669198696	96818105.600552	743737.238145193	14095.6258831382
"755A"	29202247.1541738	112387.237844221	2434875.88178499	16083.5423376191	1720021.65925964	3126001.70705754	645477.283922356	230522.590994502	255439.804047515	10839857.3028244	1184898.9771988	3474162.53331327	2530918.107853	2639980.64787929	356154.952016575	8563219.0771084	855615.305302554	18179258.7973198	811843.309968721	121057.764186061	1901077.94270393	445215.143749363	1399906.5795609	1129300.44685449	941537.717664357	14750141.2780345	53535822.5070298	125413.110619062	2316042.24541961	3358757.66806351	10380794.3950537	38437558.5594682	1853996.79807273	1358338.67538062	35585625.8141573	84784.456787099	816663.978414716	16799213.0438418	1745673.48452351	62008.3463272995
"756B"	1315560.45996247	453050.091083368	427117.916668897	84441.1352403305	2250813.01658479	37049694.8452022	122720.991014012	236932.327156758	80908.0118775662	1620772.1281691	490975.238153377	4694950.06058049	4627038.3928715	4448496.74107531	10752.3954625653	255731.073292661	742889.927079252	26466117.4131392	3861519.12015916	280948.662460527	121394.942651216	619729.070876014	1905986.29709888	1709627.60821709	550949.447787085	5885732.69967214	39457421.4307107	3799888.42521881	290754.613277302	68436.8982722215	480881.840864654	14187380.9643346	9890056.94491563	55662.6983815404	6777434.92914818	24744.009433345	618589.849901547	10478304.209906	2550160.22999537	1301734.88200062
"757C"	2056135.25334102	41980.8221224967	6741747.88382895	231471.418762427	239182.514321308	2465415.89492931	280319.555390805	531481.569682381	179809.236354977	5953201.72734726	134834.375399925	5984822.60496734	4489870.07186781	1299221.08847543	1292660.09974891	8029740.9977729	1656488.11000936	3611422.27750909	5872741.77678151	47276.4575556948	12707556.784028	915277.938334967	1190624.28038658	106437.570321815	451218.170502387	3239093.16266476	161445887.847418	11327581.4991191	271767.019110429	1155207.71214348	60851.1932311513	7863678.11194898	4478773.24927858	5629037.13707556	5878689.16462271	327580.756372766	7843137.06533802	2443133.0692104	745111.5676663	352679.213960862
"758D"	240249.530700114	260003.480844957	130939.027119519	22856.8245459691	1197731.40540165	492425.137142233	817922.800471332	1607807.03245995	25679.4810449226	567832.595937901	224653.035945701	1081944.38617558	3283685.09673047	194177.164510721	94722.8674371143	195227.379355591	450833.706016482	1154051.50673247	3188675.42545286	2700440.25255519	5449892.71200629	7200797.5755515	2529659.41784324	1587194.90549331	729739.938228042	4750226.16346018	451495548.702145	2202046.02001888	215924.412853708	2945256.46359794	2530445.32927736	6438120.907012	4239740.85365008	2557314.23691768	41684827.0541253	27011.2969145216	2761934.40180972	16199339.6714891	2599312.13724382	782985.744099874
"759E"	3569368.33858635	58986.7627722562	13260178.2530158	204307.259591759	513684.810612018	3683896.84415635	228846.436564642	159699.863118317	23329.8175510801	1086792.22582356	506945.709259626	5516405.16467955	21188718.2756882	89961.5930554614	149619.620463901	1021258.82503537	375358.455162254	1690380.61916111	981066.382471222	1460360.92820559	120786.446115212	1084221.78647613	1134735.3903729	861728.640876619	290743.117498598	2122610.87107757	211068203.482749	4026554.53539432	215504.563710388	605218.339885852	658969.797284283	3898847.50346123	207665.353740746	248829.447536693	12576325.9276301	135086.284494166	6280810.59152913	1855906.09349849	283065.324182822	43967.0034987679
"760F"	3123299.03419122	835848.333693933	622501.885775958	56538.9669078006	619845.743061017	7975810.89636209	92293.6358229972	502522.669973689	177372.077747042	2284331.45757395	83563.7073027407	716223.572592457	139059.46482429	1348396.8502032	70235.8740423954	324859.496875438	3412429.53422551	1852096.66697393	2052975.49731781	162405.025084239	94886.4336650348	6453009.5181575	612955.789334622	4629503.86722804	195696.527372924	1734315.44428599	17604172.8347137	1000148.55774346	36424.651341876	1706404.24510372	2891924.55999755	2213197.27894176	587403.024365528	647155.910492355	12729277.267457	126248.690110664	1418207.25267049	3431329.08572097	954063.398375334	283783.943656652
"761G"	1975567.12908398	362123.813815669	6931795.67326024	76064.1181964949	247240.264196927	31045846.3289078	9719.54021158443	161750.082402279	43821.8913604133	1024826.56866176	392369.222366765	8842413.91447129	2960827.48974293	677803.970874364	55333.480135485	1052945.42878663	2667913.59720945	12465946.8538293	1536027.47411982	4308084.54525743	1780931.82487291	1442367.4826689	406113.243615475	5973944.87228385	241873.206002462	4945924.48474644	34987070.2129857	3417210.80926205	54745.7871855843	1862432.85622835	651445.923103994	30468901.6652295	1260849.44653147	313994.327016699	65431600.7291406	18937.796393196	3518677.0300833	20592563.4449183	1752505.8155634	147001.968423809
"762H"	592021.337894092	103465.198802531	51045960.5735645	88020.0552425282	458930.050380884	643155.001820559	128480.571057079	465397.171529294	63293.7748333677	577824.291662781	60308.685646849	813804.862344102	2381551.35986392	776637.160410416	197649.841874943	2520186.26930463	1488508.68361685	258077.696370644	6704195.80913011	673070.621516773	2687452.78336949	703722.497887513	843228.470186821	350394.427776791	165037.120209147	636851.922660887	28062383.6477102	136399.705867554	725122.463401437	916286.605650542	1527305.15473408	14341916.9478457	9525611.22706451	332691.743372364	20840977.1411066	121709.027620749	14327027.0443962	2515376.41835286	607421.389619406	289465.385659744
"763I"	8382091.22438939	528024.935999381	2525292.35949399	839122.529946408	17255.4900399511	235399.473080892	1943877.55965209	631491.672270015	111762.361754355	1493323.36250715	150163.599730003	710050.289951307	1834432.24519551	822098.616229947	2331918.86719105	142227.148072404	474245.722449798	3209024.95034598	4948880.50176154	226730.54637981	443822.800576714	1404260.84597306	5929096.02933183	58230.5032236817	474997.180795463	1160380.59461032	47717147.6258401	246734.366608294	205771.03789374	11195493.8635417	2847521.11005487	23049853.0516477	3243647.86156743	143117.843003828	1089296.80420247	47636.901483036	3847114.6901281	8539657.56571764	814185.202515735	205776.670849748
"764J"	25137.5245559808	641984.901012657	2550604.26853385	212978.969316855	3610783.98126261	2549244.87048401	452011.388585562	984202.456265964	277520.625305613	100993562.233833	907593.891606651	5247564.78821767	216803.14294873	409986.06166653	54438.6210371139	52262.6946327131	3274615.06273416	9049957.79527585	2931326.82206411	93857.2781257226	311320.644138686	851060.562998404	52334.5010124186	39553141.2686916	1086051.10704666	1414341.78906127	1075337195.8663	789814.304699348	55277.2305858763	9844555.22404483	1842427.35631418	7810307.85814057	1573489.39984081	474885.161195315	10606727.1429884	528913.013025364	12525939.551725	1379888.28330264	167367.363711397	1144892.18226444
"765K"	197353.092334077	326141.265372831	495528.368590999	319138.491503314	1452579.89515472	4504790.88579801	100692.521351878	5790500.67072502	108919.838648391	2920464.00992748	738464.093664306	1841575.84361165	350435.587917725	166300.604462828	2721745.37885157	1755768.42886708	1262381.92467797	18373671.4638028	262160.796620851	2930249.24827181	1655114.14477442	434790.649385983	269487.790696779	396002.205044258	208636.93611249	306785.681881959	39480870.782041	477293.192339405	133742.410824844	1922818.08690912	707454.760962251	67226995.9822787	9408414.37403871	924689.250156373	160689067.099974	673858.753236173	20547692.959581	4107515.95661714	56532.8299984648	659110.478230536
"766L"	881367.839847408	584442.407880628	588731.513397674	13791.792097659	1057646.72490833	3390845.52664752	84746.496185045	280627.979789855	82313.5336745003	311845.485391706	69957.0622243191	15031894.8358388	3516990.08921168	757284.962439484	103353.823513185	1081289.71714932	850599.72651223	2835723.76989499	386860.409643858	70169.3662924947	405114.078929179	2172787.15364462	2289744.14792993	926572.407517602	269716.07979946	91059225.1011555	411403000.627014	2159002.87697174	11444.7228162494	10230086.7856829	4311904.11034808	452351847.801313	3937117.08518148	260531.363328738	45604448.6665185	217606.109529578	7580390.44975611	88721438.4817593	1131458.46192439	81322.5518790391
"767M"	1258713.67781354	2386720.09220659	602493.563562565	186445.630211419	332075.221823233	2583875.40216647	60786.6541665866	1045966.40931554	118311.966343447	4930777.70539209	100024.619403798	6740032.64530232	170364.537603515	119222.323782103	2442132.52164586	724487.591218339	2942125.66575316	3695735.25863116	1066792.93751533	463880.074796665	535521.591866608	899111.937211233	97973.330769806	1829459.77877426	439826.14342293	218367.680655308	208459493.479857	1871594.20136944	80906.0302488964	602103.259220585	2214907.46650602	5129384.00890057	913995.257750512	1895128.14265605	8138872.99472672	7243.6124308848	18253931.0141805	2703790.6079654	5660990.70722195	13640.621866387
"768N"	3620737.95420478	171656.35746197	4880278.27640782	54349.2439436078	356412.328958709	22365020.7614288	55095.5268260011	3786158.86079571	172391.306590678	1406419.9214982	288405.878053156	308922.040401459	1171355.71628652	1418272.07337801	83750.6971300456	1585520.78756932	665073.05458546	3596006.97866751	36240471.8404111	163854.464245356	2153845.03407339	459020.264903401	25217.0544365127	1650259.63599191	801428.457405247	2001911.08354254	6327024.27814981	3042143.49170821	2477664.73545276	2087907.35123561	1858514.8134257	94972886.5560835	2034840.60296569	26101.7716499696	1842878.21971444	254067.787970421	6683186.34375047	16165176.0869901	590967.81197959	1319786.28118186
"769O"	751522.281253248	920591.953530759	31856659.5898438	35648.0332564876	9330647.47101737	10550782.2784442	100130.760339085	291845.450947338	81866.5607544646	1182901.32756134	522346.716588609	2265730.76434232	129866.659002306	92734.5080133139	88417.0945854808	704060.86111118	4001131.26906761	8666254.19557	540337.908095795	253471.133346986	1365695.44490177	436959.822169102	37090.9616087695	947846.591856433	458046.525136301	1644820.65152576	121407251.733123	180808.026347819	58545.1792230492	909612.481460111	111690.952702914	5598678.37515627	11210655.1737543	859213.029083597	85087735.4247423	107528.182297367	5771761.47034604	18813108.6533186	385211.084606797	308959.599013471
"770P"	6526179.19342603	235033.350048051	531592.214561248	127319.212032806	1586387.26316543	3620719.74940756	34387.3872338593	7651.12256608283	426014.194184708	1852706.43657396	14596.7340222207	4107677.19450537	9562196.5932892	495055.30841602	932532.453401322	2269629.09093881	264365.960844148	2344545.6879185	1499865.4546347	89946.3375951189	578136.361983493	273282.794514582	903195.788422349	776271.353747595	636427.588131926	68745017.4758082	89213845.9218388	17339.969528972	388745.026038244	1310902.80367047	325507.994690542	2471421.80231345	310256.484896749	52074.3555822826	31806691.7633736	98442.9815989283	10566300.8562411	6215281.77478991	1925653.21729846	311356.976542102
"771Q"	1575040.04684922	162175.13168075	19442667.6649078	129760.143806837	584281.295705322	3739660.6704545	831365.034399655	1117928.49367621	15983.3195457506	227076.81913579	6584983.53688877	1756473.70041601	1858299.89572984	945557.112675049	211122.514486092	2182030.77596552	3159299.53825439	710997.93888296	10635394.1569797	134554.739039103	1227738.50625077	172037.310880457	514739.688208172	1368780.09184489	113994.604318676	5465772.16633046	146401629.249705	250919.98375291	21553.7791006031	5591886.93829306	967577.263067262	87073199.8323585	19237929.8587672	63764.0619567182	1333881.81124237	70530.5265528781	590503.486569914	14731063.7015326	88793.8254038306	188208.473159285
"772R"	166180.927047304	304312.543965661	2287423.93588829	100142.468780781	250904.880831359	29917500.5253698	270708.91493728	347459.305014713	2911115.32930684	1667551.81666281	287165.427685361	478517.130745055	1237369.69944646	10634441.162657	38608.5638306896	1390335.32515631	885027.292370651	219169.512378417	3151046.76556529	60467.0332487734	2743850.67035056	254973.873924247	1385407.18964067	1752327.9754544	120585.67493266	2817988.34431396	42256268.8110067	25766.2252593973	39385.4093202078	1739214.8645464	9296170.81052425	3912715.08241258	15718364.9733194	7035233.13556087	16029754.3154618	76994.7954476717	9052138.87823983	240642018.109995	1275451.45173703	692125.751121191
"773S"	2097300.84070656	143071.318547095	29552669.2217418	40112.4752717538	1439890.10561586	1033078.21935543	46348.472700357	14854763.3051597	57280.9173961997	518893.584667863	1018798.69909674	1038609.37964968	4002096.28388732	659275.75723115	807796.8838239	1358405.0649154	332056.961035659	5524919.82048033	810798.967192559	787192.719307119	141992.14019216	931193.963588514	531126.710894615	2900371.2137704	316901.950352065	869278.402954016	414073422.166968	1289779.23616689	88997.3843806683	5944435.22510105	1761379.99842791	4051343.3066145	2446970.8268722	107970.382870545	51610906.2743504	488872.524415058	9437295.60117222	9373129.32053942	462432.156908619	206510.490507951
